1230,0.042315885
1231,0.0423331
1232,0.042511888
1233,0.042499971
1234,0.042827085
1235,0.042991307
1236,0.043224394
1237,0.043536943
1238,0.043597862
1239,0.043983251
1240,0.044095818
1241,0.044245474
1242,0.044244148
1243,0.044114362
1244,0.043942194
1245,0.043989874
1246,0.043558132
1247,0.043335639
1248,0.042640355
1249,0.041558355
1250,0.041509353
1251,0.042066906
1252,0.042509243
1253,0.04316745
1254,0.043281339
1255,0.043596536
1256,0.043760758
1257,0.043742221
1258,0.043804459
1259,0.043728974
1260,0.044124957
1261,0.044162042
1262,0.044375259
1263,0.044519618
1264,0.044363342
1265,0.044332881
1266,0.044389833
1267,0.044303749
1268,0.043803137
1269,0.043621704
1270,0.043579325
1271,0.042378131
1272,0.041888118
1273,0.040048584
1274,0.0405
1275,0.04102331
1276,0.04203115
1277,0.04299793
1278,0.043176714
1279,0.043306503
1280,0.043421723
1281,0.043211151
1282,0.043306503
1283,0.043123744
1284,0.043442912
1285,0.043417752
1286,0.043170095
1287,0.042811196
1288,0.042817816
1289,0.041927848
1290,0.04125689
1291,0.041035949
1292,0.04031978
1293,0.038860789
1294,0.037707816
1295,0.039269661
1296,0.040881608
1297,0.041214023
1298,0.041289508
1299,0.0416153
1300,0.041270968
1301,0.041678872
1302,0.041954331
1303,0.042323832
1304,0.042011283
1305,0.042133123
1306,0.042310584
1307,0.042062931
1308,0.041966256
1309,0.041872229
1310,0.041595437
1311,0.041056421
1312,0.040098913
1313,0.040808771
1314,0.04198347
1315,0.043193933
1316,0.04373692
1317,0.044528883
1318,0.044881165
1319,0.045293041
1320,0.045703594
1321,0.046115466
1322,0.046614748
1323,0.047152441
1324,0.047686156
1325,0.048133791
1326,0.048321847
1327,0.048679423
1328,0.048776101
1329,0.048709884
1330,0.048290063
1331,0.048019894
1332,0.047994733
1333,0.048913837
1334,0.049768049
1335,0.050079271
1336,0.050371956
1337,0.050718937
1338,0.050520279
1339,0.050710991
1340,0.050583851
1341,0.050459363
1342,0.050463334
1343,0.050370634
1344,0.050266005
1345,0.050693773
1346,0.050771911
1347,0.051134784
1348,0.051447332
1349,0.051798284
1350,0.05175988
1351,0.051532093
1352,0.05147117
1353,0.052175727
1354,0.052946508
1355,0.053459033
1356,0.053596769
1357,0.053620603
1358,0.053447112
1359,0.053168997
1360,0.052990209
1361,0.052902803
1362,0.052490927
1363,0.051889669
1364,0.051357277
1365,0.051321518
1366,0.0509017
1367,0.050391816
1368,0.050193165
1369,0.049813077
1370,0.049320411
1371,0.049876645
1372,0.050660662
1373,0.051333439
1374,0.051574472
1375,0.051351979
1376,0.051275164
1377,0.051112268
1378,0.051113594
1379,0.051040754
1380,0.051325493
1381,0.051400982
1382,0.052057859
1383,0.052614093
1384,0.052635282
1385,0.052599527
1386,0.05210951
1387,0.050741449
1388,0.050615635
1389,0.050798398
1390,0.051473822
1391,0.051480442
1392,0.051182464
1393,0.051423494
1394,0.050464656
1395,0.049975969
1396,0.049225062
1397,0.049307168
1398,0.04877213
1399,0.048789345
1400,0.049084678
1401,0.049493901
1402,0.049960081
1403,0.050407711
1404,0.050524257
1405,0.050537501
1406,0.052510791
1407,0.053292166
1408,0.053792771
1409,0.05418478
1410,0.054705251
1411,0.054609899
1412,0.054213919
1413,0.05290015
1414,0.053210054
1415,0.051318869
1416,0.050765287
1417,0.050112382
1418,0.04973891
1419,0.049573366
1420,0.049908429
1421,0.050367981
1422,0.050507039
1423,0.051967803
1424,0.054113269
1425,0.055099912
1426,0.055617739
1427,0.055705145
1428,0.055922341
1429,0.055771362
1430,0.055449542
1431,0.055048261
1432,0.054870799
1433,0.054624468
1434,0.054695983
1435,0.05512375
1436,0.055539597
1437,0.056213699
1438,0.057021555
1439,0.057792332
1440,0.058829308
1441,0.05977615
1442,0.060428061
1443,0.060720757
1444,0.060680844
1445,0.060161974
1446,0.059749544
1447,0.059031114
1448,0.058046598
1449,0.056197301
1450,0.0552793
1451,0.054268178
1452,0.052453846
1453,0.051309597
1454,0.049983919
1455,0.049354848
1456,0.049548201
1457,0.04988724
1458,0.050285872
1459,0.051465876
1460,0.053116024
1461,0.055016477
1462,0.055523709
1463,0.056612331
1464,0.056940772
1465,0.057009634
1466,0.056869254
1467,0.056277268
1468,0.055913068
1469,0.055219106
1470,0.054605927
1471,0.053751715
1472,0.053710658
1473,0.053905338
1474,0.054196697
1475,0.054889336
1476,0.05586274
1477,0.056722254
1478,0.057629436
1479,0.058340613
1480,0.058965713
1481,0.060188588
1482,0.060760677
1483,0.06080059
1484,0.060255107
1485,0.059230678
1486,0.059150852
1487,0.057860334
1488,0.057022169
1489,0.05630374
1490,0.055598605
1491,0.055292606
1492,0.055119649
1493,0.055199474
1494,0.054826956
1495,0.054720517
1496,0.054467738
1497,0.054254867
1498,0.053836476
1499,0.053072318
1500,0.052668393
1501,0.051979724
1502,0.051691018
1503,0.051255301
1504,0.050317656
1505,0.048445012
1506,0.048021216
1507,0.046551179
1508,0.045372501
1509,0.044316988
1510,0.04380976
1511,0.043767382
1512,0.044144824
1513,0.044626892
1514,0.045238741
1515,0.045822784
1516,0.046400201
1517,0.0466717
1518,0.04652999
1519,0.045700945
1520,0.044750053
1521,0.044179257
1522,0.043785922
1523,0.043687921
1524,0.043656137
1525,0.043754138
1526,0.043996494
1527,0.044977844
1528,0.045486398
1529,0.04637504
1530,0.047266338
1531,0.047937784
1532,0.048839673
1533,0.049485959
1534,0.049713749
1535,0.049636938
1536,0.048982702
1537,0.047925863
1538,0.046371069
1539,0.04491692
1540,0.044485182
1541,0.04297144
1542,0.042281453
1543,0.041643117
1544,0.041314673
1545,0.041431215
1546,0.042012606
1547,0.043045603
1548,0.044358045
1549,0.045971114
1550,0.047394794
1551,0.049038325
1552,0.05017595
1553,0.051224839
1554,0.051208947
1555,0.050921559
1556,0.050050136
1557,0.048686046
1558,0.047017358
1559,0.045417532
1560,0.044414993
1561,0.043413777
1562,0.043208499
1563,0.043605808
1564,0.044434857
1565,0.046491586
1566,0.048422497
1567,0.049725667
1568,0.051522821
1569,0.053321298
1570,0.054922447
1571,0.055950146
1572,0.056470621
1573,0.056964606
1574,0.057425484
1575,0.057584405
1576,0.05772214
1577,0.057912849
1578,0.058012176
1579,0.058311481
1580,0.058846518
1581,0.06002894
1582,0.061785106
1583,0.063634396
1584,0.065204307
1585,0.066854037
1586,0.068171166
1587,0.069621339
1588,0.070659071
1589,0.071084812
1590,0.071803227
1591,0.072189063
1592,0.072561592
1593,0.072641417
1594,0.072601497
1595,0.07286758
1596,0.072747834
1597,0.072894193
1598,0.072588183
1599,0.072534978
1600,0.07273455
1601,0.073067151
1602,0.073240109
1603,0.073293321
1604,0.073146977
1605,0.072840966
1606,0.072548285
1607,0.072242275
1608,0.071683504
1609,0.071364202
1610,0.070778802
1611,0.070033766
1612,0.069302037
1613,0.068344124
1614,0.067665607
1615,0.066574641
1616,0.06590943
1617,0.064485878
1618,0.063714229
1619,0.063221969
1620,0.063009098
1621,0.062915966
1622,0.063142143
1623,0.063448139
1624,0.063687615
1625,0.063767441
1626,0.063860573
1627,0.064033531
1628,0.063993618
1629,0.064020224
1630,0.06408675
1631,0.064060129
1632,0.064046837
1633,0.063740835
1634,0.063142143
1635,0.062849447
1636,0.061811712
1637,0.060893711
1638,0.060494591
1639,0.059909195
1640,0.060042236
1641,0.060680844
1642,0.06074737
1643,0.060880415
1644,0.06080059
1645,0.059895895
1646,0.059204072
1647,0.057860334
1648,0.056569815
1649,0.054906782
1650,0.053183567
1651,0.05227638
1652,0.051933371
1653,0.051920131
1654,0.052220758
1655,0.052702822
1656,0.054065589
1657,0.055152889
1658,0.057470512
1659,0.05821215
1660,0.059403632
1661,0.061292842
1662,0.062091097
1663,0.063301794
1664,0.063474745
1665,0.063355014
1666,0.063022405
1667,0.062516846
1668,0.062077802
1669,0.061625447
1670,0.060494591
1671,0.059855983
1672,0.05957659
1673,0.059337117
1674,0.059257291
1675,0.059137546
1676,0.058951292
1677,0.058871467
1678,0.058631983
1679,0.058485642
1680,0.057980072
1681,0.057248335
1682,0.056809299
1683,0.056543212
1684,0.055505473
1685,0.054960001
1686,0.054254867
1687,0.054321397
1688,0.05450765
1689,0.054880176
1690,0.055212781
1691,0.056343649
1692,0.056636345
1693,0.056849212
1694,0.056809299
1695,0.056277122
1696,0.055651825
1697,0.052301545
1698,0.052992858
1699,0.050503068
1700,0.049733616
1701,0.049140301
1702,0.048185438
1703,0.047741778
1704,0.048638366
1705,0.049029052
1706,0.049254194
1707,0.050442144
1708,0.052004889
1709,0.053502735
1710,0.054501299
1711,0.0550774
1712,0.056546107
1713,0.057139423
1714,0.064951532
1715,0.066933863
1716,0.070672378
1717,0.070765495
1718,0.071284361
1719,0.072282195
1720,0.073160283
1721,0.074557222
1722,0.075701401
1723,0.07744427
1724,0.079426587
1725,0.08051756
1726,0.082060859
1727,0.083737187
1728,0.084415704
1729,0.084868059
1730,0.08542683
1731,0.08516074
1732,0.084655181
1733,0.083205015
1734,0.082007624
1735,0.080730416
1736,0.079386689
1737,0.078402162
1738,0.077058435
1739,0.075528443
1740,0.073200189
1741,0.069834195
1742,0.064246394
1743,0.066508122
1744,0.074623741
1745,0.06721326
1746,0.064831778
1747,0.063009098
1748,0.062250756
1749,0.061891537
1750,0.061652064
1751,0.06166536
1752,0.061678667
1753,0.061771799
1754,0.06217093
1755,0.062583365
1756,0.062942579
1757,0.064153262
1758,0.064964823
1759,0.065191001
1760,0.066029176
1761,0.066627868
1762,0.066880651
1763,0.067253158
1764,0.067479342
1765,0.067306384
1766,0.067479342
1767,0.067266464
1768,0.066893958
1769,0.067160048
1770,0.06721326
1771,0.066840731
1772,0.066574641
1773,0.066135608
1774,0.065936044
1775,0.065616742
1776,0.065749779
1777,0.066122301
1778,0.06694717
1779,0.067998216
1780,0.068397336
1781,0.069674544
1782,0.070526019
1783,0.071018294
1784,0.071630277
1785,0.072534978
1786,0.073053844
1787,0.073160283
1788,0.073226802
1789,0.07313367
1790,0.073053844
1791,0.072588183
1792,0.072694622
1793,0.07282766
1794,0.072574876
1795,0.072787754
1796,0.072934099
1797,0.073213495
1798,0.073599309
1799,0.073812187
1800,0.074410878
1801,0.075195834
1802,0.075967483
1803,0.076433122
1804,0.07717818
1805,0.077949829
1806,0.078295738
1807,0.078974262
1808,0.079240345
1809,0.079732597
1810,0.080025286
1811,0.080118418
1812,0.080371194
1813,0.080464326
1814,0.080557458
1815,0.080690511
1816,0.080610685
1817,0.080743723
1818,0.081395626
1819,0.081488758
1820,0.081741534
1821,0.081927799
1822,0.081675023
1823,0.081595197
1824,0.081329107
1825,0.08051756
1826,0.080011994
1827,0.079732597
1828,0.078854509
1829,0.078601733
1830,0.078189299
1831,0.078215919
1832,0.078295738
1833,0.078841202
1834,0.079093985
1835,0.079399996
1836,0.079559647
1837,0.079892248
1838,0.079932168
1839,0.079878941
1840,0.078987569
